,,Year,Value,Symbol
Agricultural water withdrawal as % of total renewable water resources,Mongolia,2012,0.7280172414,I
Agricultural water withdrawal as % of total renewable water resources,Mongolia,2017,0.7209770115,I
Agricultural water withdrawal as % of total renewable water resources,Mongolia,2018,0.7209770115,I
Agricultural water withdrawal,Mongolia,1997,0.2260769231,I
Agricultural water withdrawal,Mongolia,2002,0.2249230769,I
Agricultural water withdrawal,Mongolia,2007,0.23,I
Agricultural water withdrawal,Mongolia,2012,0.25335,I
Agricultural water withdrawal,Mongolia,2017,0.2509,I
Agricultural water withdrawal,Mongolia,2018,0.2509,I
Irrigation water requirement,Mongolia,1997,0.108,I
Irrigation water requirement,Mongolia,2002,0.108,I
Irrigation water requirement,Mongolia,2007,0.108,I
Irrigation water requirement,Mongolia,2012,0.108,I
Irrigation water requirement,Mongolia,2017,0.108,I
Irrigation water requirement,Mongolia,2018,0.108,I
Irrigation water withdrawal,Mongolia,2007,0.1056666667,I
Irrigation water withdrawal,Mongolia,2012,0.1494,I
Irrigation water withdrawal,Mongolia,2017,0.1261,I
Irrigation water withdrawal,Mongolia,2018,0.1261,I
Total agricultural water managed area,Montenegro,2012,2.412,I
Total agricultural water managed area,Montenegro,2017,2.412,I
Total agricultural water managed area,Montenegro,2018,2.412,I
Area equipped for irrigation: total,Montenegro,2012,2.412,I
Area equipped for irrigation: total,Montenegro,2017,2.412,I
Area equipped for irrigation: total,Montenegro,2018,2.412,I
% of agricultural GVA produced by irrigated agriculture,Montenegro,2012,2.2467591302,E
% of agricultural GVA produced by irrigated agriculture,Montenegro,2017,26.0281408665,E
% of agricultural GVA produced by irrigated agriculture,Montenegro,2018,26.0281408665,E
Ratio between rainfed and irrigated yields,Montenegro,2007,1.778,I
Ratio between rainfed and irrigated yields,Montenegro,2017,1.778,I
Ratio between rainfed and irrigated yields,Montenegro,2018,1.778,I
Agricultural water withdrawal,Montenegro,2007,0.0066,X
Agricultural water withdrawal,Montenegro,2012,0.0017,I
Agricultural water withdrawal,Montenegro,2017,0.0017,I
Agricultural water withdrawal,Montenegro,2018,0.0017,I
Irrigation water requirement,Montenegro,2012,0.0005,I
Irrigation water requirement,Montenegro,2017,0.0005,I
Irrigation water requirement,Montenegro,2018,0.0005,I
Total agricultural water managed area,Morocco,1997,1392.6,I
Total agricultural water managed area,Morocco,2002,1463.835,I
Total agricultural water managed area,Morocco,2007,1499.8971428571,I
Total agricultural water managed area,Morocco,2012,1520.2,I
Total agricultural water managed area,Morocco,2017,1520.2,I
Total agricultural water managed area,Morocco,2018,1520.2,I
Area equipped for irrigation: total,Morocco,1997,1392.6,I
Area equipped for irrigation: total,Morocco,2002,1463.835,I
Area equipped for irrigation: total,Morocco,2007,1499.8971428571,I
Area equipped for irrigation: total,Morocco,2012,1520.2,I
Area equipped for irrigation: total,Morocco,2017,1520.2,I
Area equipped for irrigation: total,Morocco,2018,1520.2,I
% of agricultural GVA produced by irrigated agriculture,Morocco,1997,22.6317192003,E
% of agricultural GVA produced by irrigated agriculture,Morocco,2002,25.4473113532,E
% of agricultural GVA produced by irrigated agriculture,Morocco,2007,27.4480333427,E
% of agricultural GVA produced by irrigated agriculture,Morocco,2012,23.0022512912,E
Ratio between rainfed and irrigated yields,Morocco,1997,1.796,E
Ratio between rainfed and irrigated yields,Morocco,2002,1.796,E
Ratio between rainfed and irrigated yields,Morocco,2007,1.796,I
Ratio between rainfed and irrigated yields,Morocco,2012,1.796,E
Ratio between rainfed and irrigated yields,Morocco,2017,1.796,I
Ratio between rainfed and irrigated yields,Morocco,2018,1.796,I
Agricultural water withdrawal as % of total renewable water resources,Morocco,1997,35.635862069,I
Agricultural water withdrawal as % of total renewable water resources,Morocco,2002,38.1034482759,E
Agricultural water withdrawal as % of total renewable water resources,Morocco,2007,34.0215517241,I
Agricultural water withdrawal as % of total renewable water resources,Morocco,2012,31.5724137931,I
Agricultural water withdrawal as % of total renewable water resources,Morocco,2017,31.5724137931,I
Agricultural water withdrawal as % of total renewable water resources,Morocco,2018,31.5724137931,I
Agricultural water withdrawal,Morocco,1997,10.3344,I
Agricultural water withdrawal,Morocco,2002,11.05,OF
Agricultural water withdrawal,Morocco,2007,9.86625,I
Agricultural water withdrawal,Morocco,2012,9.156,I
Agricultural water withdrawal,Morocco,2017,9.156,I
Agricultural water withdrawal,Morocco,2018,9.156,I
Irrigation water requirement,Morocco,2007,5.823,I
Irrigation water requirement,Morocco,2012,5.823,I
Irrigation water requirement,Morocco,2017,5.823,I
Irrigation water requirement,Morocco,2018,5.823,I
Total agricultural water managed area,Mozambique,1997,110.5,I
Total agricultural water managed area,Mozambique,2002,118.1,I
Total agricultural water managed area,Mozambique,2007,118.1,I
Total agricultural water managed area,Mozambique,2012,118.1,I
Total agricultural water managed area,Mozambique,2017,118.1,I
Total agricultural water managed area,Mozambique,2018,118.1,I
Area equipped for irrigation: total,Mozambique,1997,110.5,I
Area equipped for irrigation: total,Mozambique,2002,118.1,I
Area equipped for irrigation: total,Mozambique,2007,118.1,I
Area equipped for irrigation: total,Mozambique,2012,118.1,I
Area equipped for irrigation: total,Mozambique,2017,118.1,I
Area equipped for irrigation: total,Mozambique,2018,118.1,I
% of agricultural GVA produced by irrigated agriculture,Mozambique,1997,1.473629227,E
% of agricultural GVA produced by irrigated agriculture,Mozambique,2002,1.295494236,E
% of agricultural GVA produced by irrigated agriculture,Mozambique,2007,1.4213849835,E
% of agricultural GVA produced by irrigated agriculture,Mozambique,2012,1.4691274395,E
% of agricultural GVA produced by irrigated agriculture,Mozambique,2017,1.4691274395,E
% of agricultural GVA produced by irrigated agriculture,Mozambique,2018,1.4691274395,E
Ratio between rainfed and irrigated yields,Mozambique,1997,1.416,E
Ratio between rainfed and irrigated yields,Mozambique,2002,1.416,E
Ratio between rainfed and irrigated yields,Mozambique,2007,1.416,I
Ratio between rainfed and irrigated yields,Mozambique,2012,1.416,E
Ratio between rainfed and irrigated yields,Mozambique,2017,1.416,I
Ratio between rainfed and irrigated yields,Mozambique,2018,1.416,I
Agricultural water withdrawal as % of total renewable water resources,Mozambique,1997,0.2927013107,I
Agricultural water withdrawal as % of total renewable water resources,Mozambique,2002,0.3305257617,I
Agricultural water withdrawal as % of total renewable water resources,Mozambique,2007,0.3940251365,I
Agricultural water withdrawal as % of total renewable water resources,Mozambique,2012,0.4575245114,I
Agricultural water withdrawal as % of total renewable water resources,Mozambique,2017,0.4956241363,I
Agricultural water withdrawal as % of total renewable water resources,Mozambique,2018,0.4956241363,I
Agricultural water withdrawal,Mozambique,1997,0.6354545455,I
Agricultural water withdrawal,Mozambique,2002,0.7175714286,I
Agricultural water withdrawal,Mozambique,2007,0.8554285714,I
Agricultural water withdrawal,Mozambique,2012,0.9932857143,I
Agricultural water withdrawal,Mozambique,2017,1.076,I
Agricultural water withdrawal,Mozambique,2018,1.076,I
Irrigation water requirement,Mozambique,2002,0.1833,I
Irrigation water requirement,Mozambique,2007,0.1833,I
Irrigation water requirement,Mozambique,2012,0.1833,I
Irrigation water requirement,Mozambique,2017,0.1833,I
Irrigation water requirement,Mozambique,2018,0.1833,I
Irrigation water withdrawal,Mozambique,2002,0.7125,I
Irrigation water withdrawal,Mozambique,2007,0.825,I
Irrigation water withdrawal,Mozambique,2012,0.9375,I
Irrigation water withdrawal,Mozambique,2017,1.005,I
Irrigation water withdrawal,Mozambique,2018,1.005,I
Total agricultural water managed area,Myanmar,1997,1699.3333333333,E
Total agricultural water managed area,Myanmar,2002,1990.0,E
Total agricultural water managed area,Myanmar,2007,2110.0,I
Total agricultural water managed area,Myanmar,2012,2110.0,I
Total agricultural water managed area,Myanmar,2017,2110.0,I
Total agricultural water managed area,Myanmar,2018,2110.0,I
Area equipped for irrigation: total,Myanmar,1997,1699.3333333333,E
Area equipped for irrigation: total,Myanmar,2002,1990.0,E
Area equipped for irrigation: total,Myanmar,2007,2110.0,I
Area equipped for irrigation: total,Myanmar,2012,2110.0,I
Area equipped for irrigation: total,Myanmar,2017,2110.0,I
Area equipped for irrigation: total,Myanmar,2018,2110.0,I
% of agricultural GVA produced by irrigated agriculture,Myanmar,1997,28.1786272676,E
% of agricultural GVA produced by irrigated agriculture,Myanmar,2002,31.6551005892,E
% of agricultural GVA produced by irrigated agriculture,Myanmar,2007,32.3472531982,E
% of agricultural GVA produced by irrigated agriculture,Myanmar,2012,31.0178994961,E
% of agricultural GVA produced by irrigated agriculture,Myanmar,2017,30.2904269058,E
% of agricultural GVA produced by irrigated agriculture,Myanmar,2018,30.250174991,E
Ratio between rainfed and irrigated yields,Myanmar,1997,1.534,E
Ratio between rainfed and irrigated yields,Myanmar,2002,1.534,E
Ratio between rainfed and irrigated yields,Myanmar,2007,1.534,I
Ratio between rainfed and irrigated yields,Myanmar,2012,1.534,E
Ratio between rainfed and irrigated yields,Myanmar,2017,1.534,I
Ratio between rainfed and irrigated yields,Myanmar,2018,1.534,I
Agricultural water withdrawal as % of total renewable water resources,Myanmar,1997,2.498320313,I
Agricultural water withdrawal as % of total renewable water resources,Myanmar,2002,2.532111663,I
Agricultural water withdrawal as % of total renewable water resources,Myanmar,2007,2.532111663,I
Agricultural water withdrawal as % of total renewable water resources,Myanmar,2012,2.532111663,I
Agricultural water withdrawal as % of total renewable water resources,Myanmar,2017,2.532111663,I
Agricultural water withdrawal as % of total renewable water resources,Myanmar,2018,2.532111663,I
Agricultural water withdrawal,Myanmar,1997,29.1753846154,I
Agricultural water withdrawal,Myanmar,2002,29.57,I
Agricultural water withdrawal,Myanmar,2007,29.57,I
Agricultural water withdrawal,Myanmar,2012,29.57,I
Agricultural water withdrawal,Myanmar,2017,29.57,I
Agricultural water withdrawal,Myanmar,2018,29.57,I
Irrigation water requirement,Myanmar,2007,12.38,I
Irrigation water requirement,Myanmar,2012,12.38,I
Irrigation water requirement,Myanmar,2017,12.38,I
Irrigation water requirement,Myanmar,2018,12.38,I
Total agricultural water managed area,Namibia,1997,8.8575,I
Total agricultural water managed area,Namibia,2002,9.573,E
Total agricultural water managed area,Namibia,2007,9.573,I
Total agricultural water managed area,Namibia,2012,9.573,I
Total agricultural water managed area,Namibia,2017,9.573,I
Total agricultural water managed area,Namibia,2018,9.573,I
Area equipped for irrigation: total,Namibia,1997,6.8575,I
Area equipped for irrigation: total,Namibia,2002,7.573,E
Area equipped for irrigation: total,Namibia,2007,7.573,I
Area equipped for irrigation: total,Namibia,2012,7.573,I
Area equipped for irrigation: total,Namibia,2017,7.573,I
Area equipped for irrigation: total,Namibia,2018,7.573,I
% of agricultural GVA produced by irrigated agriculture,Namibia,1997,1.4912161934,E
% of agricultural GVA produced by irrigated agriculture,Namibia,2002,1.6303339127,E
% of agricultural GVA produced by irrigated agriculture,Namibia,2007,1.6543715146,E
% of agricultural GVA produced by irrigated agriculture,Namibia,2012,1.6523413414,E
% of agricultural GVA produced by irrigated agriculture,Namibia,2017,1.6503161447,E
% of agricultural GVA produced by irrigated agriculture,Namibia,2018,1.6503161447,E
Ratio between rainfed and irrigated yields,Namibia,2007,1.778,I
Ratio between rainfed and irrigated yields,Namibia,2017,1.778,I
Ratio between rainfed and irrigated yields,Namibia,2018,1.778,I
Agricultural water withdrawal as % of total renewable water resources,Namibia,1997,0.5067652217,I
Agricultural water withdrawal as % of total renewable water resources,Namibia,2002,0.5036331746,E
Agricultural water withdrawal as % of total renewable water resources,Namibia,2007,0.5036331746,I
Agricultural water withdrawal as % of total renewable water resources,Namibia,2012,0.5036331746,I
Agricultural water withdrawal as % of total renewable water resources,Namibia,2017,0.5036331746,I
Agricultural water withdrawal as % of total renewable water resources,Namibia,2018,0.5036331746,I
Agricultural water withdrawal,Namibia,1997,0.20225,I
Agricultural water withdrawal,Namibia,2002,0.201,OF
Agricultural water withdrawal,Namibia,2007,0.201,I
Agricultural water withdrawal,Namibia,2012,0.201,I
Agricultural water withdrawal,Namibia,2017,0.201,I
Agricultural water withdrawal,Namibia,2018,0.201,I
Irrigation water requirement,Namibia,2002,0.032,E
Irrigation water requirement,Namibia,2007,0.032,I
Irrigation water requirement,Namibia,2012,0.032,I
Irrigation water requirement,Namibia,2017,0.032,I
Irrigation water requirement,Namibia,2018,0.032,I
Irrigation water withdrawal,Namibia,2007,0.144,I
Irrigation water withdrawal,Namibia,2012,0.144,I
Irrigation water withdrawal,Namibia,2017,0.144,I
Irrigation water withdrawal,Namibia,2018,0.144,I
Total agricultural water managed area,Nepal,1997,1134.0,E
Total agricultural water managed area,Nepal,2002,1168.0,E
Total agricultural water managed area,Nepal,2007,1134.0,E
Total agricultural water managed area,Nepal,2012,1332.0,E
Total agricultural water managed area,Nepal,2017,1134.0,E
Total agricultural water managed area,Nepal,2018,1134.0,E
Area equipped for irrigation: total,Nepal,1997,1134.0,E
Area equipped for irrigation: total,Nepal,2002,1168.0,E
Area equipped for irrigation: total,Nepal,2007,1134.0,E
Area equipped for irrigation: total,Nepal,2012,1332.0,E
Area equipped for irrigation: total,Nepal,2017,1134.0,E
Area equipped for irrigation: total,Nepal,2018,1134.0,E
% of agricultural GVA produced by irrigated agriculture,Nepal,2007,91.2572521656,E
% of agricultural GVA produced by irrigated agriculture,Nepal,2012,92.1039655892,E
% of agricultural GVA produced by irrigated agriculture,Nepal,2017,92.1091979446,E
% of agricultural GVA produced by irrigated agriculture,Nepal,2018,92.1091979446,E
