,,Year,Value,Symbol
Total population,Kiribati,2012,106.37,X
Total population,Kiribati,2017,114.158,X
Total population,Kiribati,2018,115.847,X
Rural population,Kiribati,1997,49.111,X
Rural population,Kiribati,2002,49.355,X
Rural population,Kiribati,2007,53.1,X
Rural population,Kiribati,2012,54.285,X
Rural population,Kiribati,2017,54.402,X
Rural population,Kiribati,2018,54.403,X
Urban population,Kiribati,1997,31.073,X
Urban population,Kiribati,2002,37.988,X
Urban population,Kiribati,2007,43.211,X
Urban population,Kiribati,2012,52.328,X
Urban population,Kiribati,2017,61.996,X
Urban population,Kiribati,2018,64.011,X
Gross Domestic Product (GDP),Kiribati,1997,67227736.0,X
Gross Domestic Product (GDP),Kiribati,2002,73728349.0,X
Gross Domestic Product (GDP),Kiribati,2007,132674383.0,X
Gross Domestic Product (GDP),Kiribati,2012,190122806.0,X
GDP per capita,Kiribati,1997,838.418338,X
GDP per capita,Kiribati,2002,844.124307,X
GDP per capita,Kiribati,2007,1377.562099,X
GDP per capita,Kiribati,2012,1783.298528,X
GDP per capita,Kiribati,2017,1594.344097,X
GDP per capita,Kiribati,2018,1592.082641,X
"Agriculture, value added (% GDP)",Kiribati,1997,20.999956,X
"Agriculture, value added (% GDP)",Kiribati,2002,21.816466,X
"Agriculture, value added (% GDP)",Kiribati,2007,23.165235,X
"Agriculture, value added (% GDP)",Kiribati,2012,24.351036,X
Total area of the country (excl. coastal water),Kuwait,1997,1782.0,X
Total area of the country (excl. coastal water),Kuwait,2002,1782.0,X
Total area of the country (excl. coastal water),Kuwait,2007,1782.0,X
Total area of the country (excl. coastal water),Kuwait,2012,1782.0,X
Total area of the country (excl. coastal water),Kuwait,2017,1782.0,E
Total area of the country (excl. coastal water),Kuwait,2018,1782.0,E
Cultivated area (arable land + permanent crops),Kuwait,1997,7.0,X
Cultivated area (arable land + permanent crops),Kuwait,2002,15.0,X
Cultivated area (arable land + permanent crops),Kuwait,2007,15.0,X
Cultivated area (arable land + permanent crops),Kuwait,2012,16.0,X
Cultivated area (arable land + permanent crops),Kuwait,2017,15.4,X
Cultivated area (arable land + permanent crops),Kuwait,2018,14.0,X
Total population,Kuwait,1997,1710.256,X
Total population,Kuwait,2002,2136.997,X
Total population,Kuwait,2007,2504.019,X
Total population,Kuwait,2012,3348.853,X
Total population,Kuwait,2017,4056.099,X
Total population,Kuwait,2018,4137.312,X
Rural population,Kuwait,1997,25.266,X
Rural population,Kuwait,2002,0.0,X
Rural population,Kuwait,2007,0.0,X
Rural population,Kuwait,2012,0.0,X
Rural population,Kuwait,2017,0.0,X
Rural population,Kuwait,2018,0.0,X
Urban population,Kuwait,1997,1690.048,X
Urban population,Kuwait,2002,2143.833,X
Urban population,Kuwait,2007,2503.41,X
Urban population,Kuwait,2012,3395.556,X
Urban population,Kuwait,2017,4136.528,X
Urban population,Kuwait,2018,4197.128,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kuwait,2002,0.4978,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kuwait,2007,0.3294,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kuwait,2012,0.28,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kuwait,2017,0.3873,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kuwait,2018,0.3873,I
Gross Domestic Product (GDP),Kuwait,1997,30351196173.0,X
Gross Domestic Product (GDP),Kuwait,2002,38135756834.0,X
Gross Domestic Product (GDP),Kuwait,2007,114635467558.0,X
Gross Domestic Product (GDP),Kuwait,2012,174047199613.0,X
GDP per capita,Kuwait,1997,17694.250833,X
GDP per capita,Kuwait,2002,17788.585601,X
GDP per capita,Kuwait,2007,45791.727107,X
GDP per capita,Kuwait,2012,51257.349198,X
GDP per capita,Kuwait,2017,28897.241961,X
GDP per capita,Kuwait,2018,33760.739169,X
"Agriculture, value added (% GDP)",Kuwait,1997,0.391007,X
"Agriculture, value added (% GDP)",Kuwait,2002,0.517688,X
"Agriculture, value added (% GDP)",Kuwait,2007,0.214849,X
"Agriculture, value added (% GDP)",Kuwait,2012,0.359181,X
Total area of the country (excl. coastal water),Kyrgyzstan,1997,19995.0,X
Total area of the country (excl. coastal water),Kyrgyzstan,2002,19995.0,X
Total area of the country (excl. coastal water),Kyrgyzstan,2007,19995.0,X
Total area of the country (excl. coastal water),Kyrgyzstan,2012,19995.0,X
Total area of the country (excl. coastal water),Kyrgyzstan,2017,19994.9,E
Total area of the country (excl. coastal water),Kyrgyzstan,2018,19994.9,E
Cultivated area (arable land + permanent crops),Kyrgyzstan,1997,1426.0,X
Cultivated area (arable land + permanent crops),Kyrgyzstan,2002,1411.0,X
Cultivated area (arable land + permanent crops),Kyrgyzstan,2007,1353.4,X
Cultivated area (arable land + permanent crops),Kyrgyzstan,2012,1351.4,X
Cultivated area (arable land + permanent crops),Kyrgyzstan,2017,1363.8,X
Cultivated area (arable land + permanent crops),Kyrgyzstan,2018,1365.0,X
Total population,Kyrgyzstan,1997,4705.645,X
Total population,Kyrgyzstan,2002,4991.483,X
Total population,Kyrgyzstan,2007,5184.392,X
Total population,Kyrgyzstan,2012,5621.576,X
Total population,Kyrgyzstan,2017,6189.733,X
Total population,Kyrgyzstan,2018,6304.03,X
Rural population,Kyrgyzstan,1997,3021.731,X
Rural population,Kyrgyzstan,2002,3229.231,X
Rural population,Kyrgyzstan,2007,3358.424,X
Rural population,Kyrgyzstan,2012,3612.53,X
Rural population,Kyrgyzstan,2017,3860.7,X
Rural population,Kyrgyzstan,2018,3903.563,X
Urban population,Kyrgyzstan,1997,1683.907,X
Urban population,Kyrgyzstan,2002,1761.456,X
Urban population,Kyrgyzstan,2007,1831.296,X
Urban population,Kyrgyzstan,2012,1981.578,X
Urban population,Kyrgyzstan,2017,2184.417,X
Urban population,Kyrgyzstan,2018,2229.369,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kyrgyzstan,2002,0.5644,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kyrgyzstan,2007,0.5452,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kyrgyzstan,2012,0.3483333333,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kyrgyzstan,2017,0.3528,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Kyrgyzstan,2018,0.3528,I
Gross Domestic Product (GDP),Kyrgyzstan,1997,1767355780.0,X
Gross Domestic Product (GDP),Kyrgyzstan,2002,1605696848.0,X
Gross Domestic Product (GDP),Kyrgyzstan,2007,3802570572.0,X
Gross Domestic Product (GDP),Kyrgyzstan,2012,6605136482.0,X
Gross Domestic Product (GDP),Kyrgyzstan,2017,7702938395.0,X
GDP per capita,Kyrgyzstan,1997,375.582605,X
GDP per capita,Kyrgyzstan,2002,321.73864,X
GDP per capita,Kyrgyzstan,2007,732.712087,X
GDP per capita,Kyrgyzstan,2012,1180.730955,X
GDP per capita,Kyrgyzstan,2017,1274.241408,X
GDP per capita,Kyrgyzstan,2018,1319.570186,X
"Agriculture, value added (% GDP)",Kyrgyzstan,1997,41.178272,X
"Agriculture, value added (% GDP)",Kyrgyzstan,2002,34.397067,X
"Agriculture, value added (% GDP)",Kyrgyzstan,2007,26.87413,X
"Agriculture, value added (% GDP)",Kyrgyzstan,2012,16.654212,X
"Agriculture, value added (% GDP)",Kyrgyzstan,2017,12.514579,X
Total area of the country (excl. coastal water),Lao People's Democratic Republic,1997,23680.0,X
Total area of the country (excl. coastal water),Lao People's Democratic Republic,2002,23680.0,X
Total area of the country (excl. coastal water),Lao People's Democratic Republic,2007,23680.0,X
Total area of the country (excl. coastal water),Lao People's Democratic Republic,2012,23680.0,X
Total area of the country (excl. coastal water),Lao People's Democratic Republic,2017,23680.0,E
Total area of the country (excl. coastal water),Lao People's Democratic Republic,2018,23680.0,E
Cultivated area (arable land + permanent crops),Lao People's Democratic Republic,1997,930.0,X
Cultivated area (arable land + permanent crops),Lao People's Democratic Republic,2002,1096.0,X
Cultivated area (arable land + permanent crops),Lao People's Democratic Republic,2007,1338.0,X
Cultivated area (arable land + permanent crops),Lao People's Democratic Republic,2012,1619.0,X
Cultivated area (arable land + permanent crops),Lao People's Democratic Republic,2017,1769.0,X
Cultivated area (arable land + permanent crops),Lao People's Democratic Republic,2018,1719.0,X
Total population,Lao People's Democratic Republic,1997,5050.315,X
Total population,Lao People's Democratic Republic,2002,5493.246,X
Total population,Lao People's Democratic Republic,2007,5944.948,X
Total population,Lao People's Democratic Republic,2012,6444.53,X
Total population,Lao People's Democratic Republic,2017,6953.035,X
Total population,Lao People's Democratic Republic,2018,7061.507,X
Rural population,Lao People's Democratic Republic,1997,4089.728,X
Rural population,Lao People's Democratic Republic,2002,4175.525,X
Rural population,Lao People's Democratic Republic,2007,4265.018,X
Rural population,Lao People's Democratic Republic,2012,4409.554,X
Rural population,Lao People's Democratic Republic,2017,4501.174,X
Rural population,Lao People's Democratic Republic,2018,4524.499,X
Urban population,Lao People's Democratic Republic,1997,966.791,X
Urban population,Lao People's Democratic Republic,2002,1321.748,X
Urban population,Lao People's Democratic Republic,2007,1684.769,X
Urban population,Lao People's Democratic Republic,2012,2005.615,X
Urban population,Lao People's Democratic Republic,2017,2356.986,X
Urban population,Lao People's Democratic Republic,2018,2436.711,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Lao People's Democratic Republic,2002,0.5896,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Lao People's Democratic Republic,2007,0.5576,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Lao People's Democratic Republic,2012,0.5366666667,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Lao People's Democratic Republic,2017,0.534,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Lao People's Democratic Republic,2018,0.534,I
Gross Domestic Product (GDP),Lao People's Democratic Republic,1997,1819883136.0,X
Gross Domestic Product (GDP),Lao People's Democratic Republic,2002,1906867796.0,X
Gross Domestic Product (GDP),Lao People's Democratic Republic,2007,4570008380.0,X
Gross Domestic Product (GDP),Lao People's Democratic Republic,2012,10191355070.0,X
GDP per capita,Lao People's Democratic Republic,1997,359.908296,X
GDP per capita,Lao People's Democratic Republic,2002,346.875223,X
GDP per capita,Lao People's Democratic Republic,2007,768.096132,X
GDP per capita,Lao People's Democratic Republic,2012,1588.633919,X
GDP per capita,Lao People's Democratic Republic,2017,2457.379901,X
GDP per capita,Lao People's Democratic Republic,2018,2579.121946,X
"Agriculture, value added (% GDP)",Lao People's Democratic Republic,1997,49.776467,X
"Agriculture, value added (% GDP)",Lao People's Democratic Republic,2002,30.784993,X
"Agriculture, value added (% GDP)",Lao People's Democratic Republic,2007,23.829803,X
"Agriculture, value added (% GDP)",Lao People's Democratic Republic,2012,18.548485,X
"Agriculture, value added (% GDP)",Lao People's Democratic Republic,2017,16.199682,X
"Agriculture, value added (% GDP)",Lao People's Democratic Republic,2018,15.709489,X
Total area of the country (excl. coastal water),Latvia,1997,6456.0,X
Total area of the country (excl. coastal water),Latvia,2002,6456.0,X
Total area of the country (excl. coastal water),Latvia,2007,6456.0,X
Total area of the country (excl. coastal water),Latvia,2012,6448.0,X
Cultivated area (arable land + permanent crops),Latvia,1997,1094.0,X
Cultivated area (arable land + permanent crops),Latvia,2002,985.0,X
Cultivated area (arable land + permanent crops),Latvia,2007,1198.0,X
Cultivated area (arable land + permanent crops),Latvia,2012,1184.0,X
Cultivated area (arable land + permanent crops),Latvia,2017,1298.0,X
Cultivated area (arable land + permanent crops),Latvia,2018,1303.0,X
Total population,Latvia,1997,2453.307,X
Total population,Latvia,2002,2332.53,X
Total population,Latvia,2007,2198.089,X
Total population,Latvia,2012,2069.016,X
Total population,Latvia,2017,1951.097,X
Total population,Latvia,2018,1928.459,X
Rural population,Latvia,1997,770.337,X
Rural population,Latvia,2002,749.886,X
Rural population,Latvia,2007,705.716,X
Rural population,Latvia,2012,663.369,X
Rural population,Latvia,2017,622.436,X
Rural population,Latvia,2018,614.843,X
Urban population,Latvia,1997,1682.965,X
Urban population,Latvia,2002,1582.606,X
Urban population,Latvia,2007,1492.802,X
Urban population,Latvia,2012,1403.005,X
Urban population,Latvia,2017,1327.234,X
Urban population,Latvia,2018,1315.095,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Latvia,2002,0.2656,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Latvia,2007,0.2292,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Latvia,2012,0.232,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Latvia,2017,0.1666,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Latvia,2018,0.1666,I
GDP per capita,Latvia,1997,2653.040137,X
GDP per capita,Latvia,2002,4085.70217,X
GDP per capita,Latvia,2007,14054.779299,X
GDP per capita,Latvia,2012,13635.782216,X
GDP per capita,Latvia,2017,15527.246924,X
GDP per capita,Latvia,2018,17837.899634,X
Total area of the country (excl. coastal water),Lebanon,1997,1045.0,X
Total area of the country (excl. coastal water),Lebanon,2002,1045.0,X
Total area of the country (excl. coastal water),Lebanon,2007,1045.0,X
Total area of the country (excl. coastal water),Lebanon,2012,1045.0,X
Total area of the country (excl. coastal water),Lebanon,2017,1045.0,E
Total area of the country (excl. coastal water),Lebanon,2018,1045.0,E
Cultivated area (arable land + permanent crops),Lebanon,1997,322.0,X
Cultivated area (arable land + permanent crops),Lebanon,2002,271.0,X
Cultivated area (arable land + permanent crops),Lebanon,2007,277.1,X
Cultivated area (arable land + permanent crops),Lebanon,2012,258.0,X
Cultivated area (arable land + permanent crops),Lebanon,2017,258.0,X
Cultivated area (arable land + permanent crops),Lebanon,2018,258.0,X
Total population,Lebanon,1997,3658.424,X
Total population,Lebanon,2002,4182.205,X
Total population,Lebanon,2007,4767.344,X
Total population,Lebanon,2012,5537.612,X
Total population,Lebanon,2017,6819.373,X
Total population,Lebanon,2018,6859.408,X
Rural population,Lebanon,1997,449.711,X
Rural population,Lebanon,2002,484.74,X
Rural population,Lebanon,2007,535.295,X
Rural population,Lebanon,2012,607.879,X
Rural population,Lebanon,2017,703.805,X
Rural population,Lebanon,2018,695.098,X
Urban population,Lebanon,1997,2642.959,X
Urban population,Lebanon,2002,3038.097,X
Urban population,Lebanon,2007,3551.171,X
Urban population,Lebanon,2012,4308.525,X
Urban population,Lebanon,2017,5378.552,X
Urban population,Lebanon,2018,5398.411,X
Gender Inequality Index (GII) [equality = 0; inequality = 1),Lebanon,2017,0.3848,I
Gender Inequality Index (GII) [equality = 0; inequality = 1),Lebanon,2018,0.3848,I
Gross Domestic Product (GDP),Lebanon,1997,15595116149.0,X
Gross Domestic Product (GDP),Lebanon,2002,18712361081.0,X
GDP per capita,Lebanon,1997,5042.605952,X
GDP per capita,Lebanon,2002,5311.730597,X
GDP per capita,Lebanon,2007,6086.799491,X
GDP per capita,Lebanon,2012,8996.560852,X
GDP per capita,Lebanon,2017,8778.471832,X
GDP per capita,Lebanon,2018,9257.297212,X
"Agriculture, value added (% GDP)",Lebanon,1997,4.605628,X
"Agriculture, value added (% GDP)",Lebanon,2002,4.098596,X
Total area of the country (excl. coastal water),Lesotho,1997,3036.0,X
Total area of the country (excl. coastal water),Lesotho,2002,3036.0,X
Total area of the country (excl. coastal water),Lesotho,2007,3036.0,X
Total area of the country (excl. coastal water),Lesotho,2012,3036.0,X
Total area of the country (excl. coastal water),Lesotho,2017,3036.0,E
Total area of the country (excl. coastal water),Lesotho,2018,3036.0,E
Cultivated area (arable land + permanent crops),Lesotho,1997,329.0,X
Cultivated area (arable land + permanent crops),Lesotho,2002,304.0,X
Cultivated area (arable land + permanent crops),Lesotho,2007,329.0,X
Cultivated area (arable land + permanent crops),Lesotho,2012,285.3,X
Cultivated area (arable land + permanent crops),Lesotho,2017,418.0,X
Cultivated area (arable land + permanent crops),Lesotho,2018,433.3,X
Total population,Lesotho,1997,1968.044,X
Total population,Lesotho,2002,2029.829,X
Total population,Lesotho,2007,1986.922,X
Total population,Lesotho,2012,2014.994,X
Total population,Lesotho,2017,2091.534,X
Total population,Lesotho,2018,2108.328,X
Rural population,Lesotho,1997,1483.682,X
